"id","idApi","gifUrl","bodyPartId","targetMuscleId"
228,"1372","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664143/exercises/paeswn2zurirueudznjk.gif",10,16
229,"0106","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664148/exercises/hoauefo4d3sfh3hjnnxc.gif",12,14
230,"1456","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664152/exercises/vhbasjap4zd9jd13qkac.gif",14,34
231,"2414","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664158/exercises/fcsghvlymgttrwt0amhm.gif",12,14
232,"0107","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664162/exercises/bd2qcz4fvqz4n21otsdv.gif",14,34
233,"0108","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664167/exercises/xyifvmo3qqc8p4majwud.gif",10,16
234,"0109","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664171/exercises/qmp7fhh9zjscigodj5n2.gif",12,20
235,"0110","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664175/exercises/qyv23aajvrvmakackyx1.gif",12,14
236,"0111","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664182/exercises/sw06y8i9mxrnk3qhhf1u.gif",10,16
237,"0112","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664187/exercises/wdee6lxyensgtdijck0q.gif",7,4
238,"1629","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664192/exercises/rewfolcimlzfs2cvaep7.gif",12,14
239,"1457","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664196/exercises/p7eaabxgbawllsucmtq8.gif",14,34
240,"0113","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664202/exercises/lggckuauuvz2fbel7q1w.gif",12,14
241,"0114","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664208/exercises/jxkpgh1m1fh9jy7i1kw5.gif",8,11
242,"0115","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664212/exercises/igbi47zc5h7dnettwdmu.gif",8,11
243,"0116","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664217/exercises/qzgeatcf6bkcngfp3bwx.gif",8,10
244,"0117","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664222/exercises/xfczzmyuxrlshjcncdvp.gif",8,11
245,"3305","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664227/exercises/yalzarybocvbxcmabjlr.gif",14,34
246,"0120","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664232/exercises/hedpjfatufn4gylimrzj.gif",14,34
247,"0119","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664237/exercises/jlv5x7jb8qatijfzsubb.gif",14,34
248,"0121","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664241/exercises/s1dmr0mxc2w5fbiecbdb.gif",14,34
249,"0122","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664246/exercises/dchvdxywut0ts0q5wrs6.gif",11,19
250,"1258","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664251/exercises/hcqdho8nz4ztmpznzo1k.gif",11,19
251,"0124","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664257/exercises/bu3bkfcydhbtsrgfaysj.gif",8,9
252,"0123","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664262/exercises/gwfh4khhxvh5fuevqcbf.gif",14,34
253,"0126","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664267/exercises/idokfqfxlfghui3gsjli.gif",15,25
254,"0125","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664273/exercises/fe7b4ru4db5qklggvyy6.gif",15,25
255,"0127","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664278/exercises/gjkctteyj0gczuvakgsf.gif",8,11
256,"3212","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664282/exercises/f3sji1cx510gtdtlcdrh.gif",8,11
257,"0128","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664288/exercises/pklhcqv3uow9ejwcex3m.gif",14,34
258,"3360","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664293/exercises/cinjxtexbfwafikcnrkf.gif",13,30
259,"1259","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664297/exercises/ajqwtjalfi0lw8ekebjh.gif",11,19
260,"0129","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664303/exercises/yz3yjw7avfojqumoaybs.gif",12,20
261,"1399","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664308/exercises/sghjt3xvyio5opmvgkvc.gif",12,20
262,"0130","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664313/exercises/hwmktblmbydk6lox0zeu.gif",8,11
263,"3019","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664319/exercises/pvde7jfdeiifzjmvlonr.gif",9,13
264,"3639","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664326/exercises/bscvctt5oup54ewznsf2.gif",8,11
265,"1770","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664332/exercises/rpozhorptyq9af76gra9.gif",12,14
266,"0139","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664337/exercises/jas1lll7tcwmtzqkrrmw.gif",12,14
267,"0140","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664341/exercises/d6vhdg3bo7kkqhwd76f6.gif",12,14
268,"0137","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664347/exercises/mop03b3e7fms0on9pqdp.gif",12,20
269,"3543","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664352/exercises/lk1elw2iail5dmpc1q0h.gif",8,11
270,"3544","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664357/exercises/tl5mukkxrydabz7gt3jh.gif",7,4
271,"1771","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664363/exercises/achli3pl1gvtcg2ii3vm.gif",12,20
272,"1769","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664367/exercises/rp2cgzhuwexljoc3gdhr.gif",12,14
273,"3168","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664371/exercises/wwsnudeqtp2fflwfbfma.gif",9,32
274,"3167","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664376/exercises/jetcynd614asjifzzh3l.gif",9,32
275,"1373","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664381/exercises/sqpdngywsezicm4xtuzp.gif",10,16
276,"3156","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664385/exercises/jscdqrt9gder6jq7hb3k.gif",9,32
277,"3158","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664390/exercises/gvkrkjcp5stmzrzntupw.gif",9,32
278,"3162","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664394/exercises/wragxmq200vmyybcsikq.gif",9,32
279,"3161","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664400/exercises/lnm7ate8wzopa3zvdsgq.gif",9,32
280,"3166","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664406/exercises/q8uywbxspnvxccsz7kws.gif",9,32
281,"3165","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664411/exercises/ymfxyhkg86izecgkfwcg.gif",9,32
282,"0138","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664415/exercises/vbv8zh1w4jrt5c27hcml.gif",7,4
283,"1374","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664420/exercises/dqe8bdadshqat2ymczdp.gif",10,16
284,"2466","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664428/exercises/xkflayn3am5kk9cvwwg3.gif",7,4
285,"1160","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664433/exercises/ovr9zb1dxzg4i6hn7hd9.gif",13,30
286,"0870","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664438/exercises/ovqu70fycxmlmlag075h.gif",7,4
287,"1494","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664447/exercises/nzhyvfpaordandwzdgrl.gif",8,28
288,"0148","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664451/exercises/w0uglgtzjdjhgjdsp2yc.gif",14,34
289,"0149","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664455/exercises/uear3znidvlepxuupb1t.gif",12,20
290,"3235","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664461/exercises/xqyedfdght0f868n9tvz.gif",8,10
291,"0150","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664467/exercises/y4vfta71cbq7zsun7qxx.gif",9,13
292,"0151","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664472/exercises/uabcojbxoyd8azkprw9x.gif",11,19
293,"1630","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664478/exercises/nc8zebziqlgbg7lqe2zj.gif",12,14
294,"1631","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664483/exercises/i1z7re9tn61o1usegyic.gif",12,14
295,"0152","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664489/exercises/jjh44rtciwnijbgbkxuq.gif",12,20
296,"0153","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664493/exercises/dw4pxosfyoljhxno1bnw.gif",9,13
297,"0154","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664499/exercises/yh1dh983mmlyorujgl1q.gif",14,34
298,"0155","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664504/exercises/lyavyx8tlnr68dtfmznc.gif",11,19
299,"0868","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664509/exercises/llryvvzco3qraw3kmpfd.gif",12,14
300,"0157","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664515/exercises/sganvsghvzw5xiwws757.gif",8,11
301,"0158","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664519/exercises/n8zng8wmqwynmxhi2qdi.gif",11,19
302,"1260","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664525/exercises/xzyakqorqv4jmsqbhc3a.gif",11,19
303,"1261","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664531/exercises/knhkrdppae24tntm42v5.gif",11,19
304,"0159","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664536/exercises/oyqfvt6mdt8qpgs5gv3p.gif",9,32
305,"1632","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664541/exercises/m6p554dklnvby4kgr5jf.gif",12,14
306,"0160","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664546/exercises/cntgobi6wdarfza0yjgd.gif",9,32
307,"0161","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664550/exercises/a1n6em1b2bnihi52uo0e.gif",14,34
308,"0162","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664555/exercises/oiuavsmekmi30utbxgez.gif",14,34
309,"0164","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664560/exercises/zzsahi1wlizzvzdwedhf.gif",14,34
310,"0165","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664565/exercises/huigemroactrzoqiynzf.gif",12,14
311,"1722","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664570/exercises/dutzhsmoyz8uqpmro92i.gif",12,20
312,"0167","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664574/exercises/a25yqxcmtfbfzabbbnjd.gif",9,32
313,"0168","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664580/exercises/rx4ikbtivqin0dosubht.gif",8,28
314,"0169","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664585/exercises/z2lg8zgqjkcw0anad6j8.gif",11,19
315,"1318","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664590/exercises/lkvtjviphttgc7brlpef.gif",9,32
316,"0171","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664595/exercises/ez7duyyxyil2fpgmuqvc.gif",11,19
317,"0170","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664601/exercises/u2tneosvvfoci5clse2z.gif",11,19
318,"0172","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664605/exercises/znujywukjgnrqratpcf0.gif",9,13
319,"0173","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664611/exercises/f2xq6itpbgm8jsxie0yh.gif",12,20
320,"0174","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664617/exercises/os4dmp2er9tkoggzrbh7.gif",7,4
321,"0860","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664624/exercises/typxnexpqj9ehvvyrgdv.gif",12,20
322,"0175","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664629/exercises/wbbqnrkatktuxzkinlfg.gif",7,4
323,"3697","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664634/exercises/zcpi3kzyphyfafsrilbl.gif",14,34
324,"0176","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664639/exercises/pbpgucvjsohsjuctkegc.gif",12,20
325,"2330","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664645/exercises/cr7tl7rjuoyjvz6tlmgp.gif",9,13
326,"0177","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664650/exercises/gsamtwsdiwr155nhojzk.gif",9,13
327,"2616","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664655/exercises/tbtsyeipdowvcx55bbjh.gif",9,13
328,"0178","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664662/exercises/hzwcnysnqs66evdaixsr.gif",14,34
329,"0179","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664667/exercises/mwio7ct1hrenbtczei0e.gif",11,19
330,"0180","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664673/exercises/kzv10zyggparlycffvc6.gif",9,32
331,"1634","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664679/exercises/itzpginpjjkvgpdw0oel.gif",12,14
332,"0182","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664684/exercises/gtjzg0aj6ravujzccv6c.gif",12,14
333,"0184","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664689/exercises/l7imjquekbwn2u6aolns.gif",9,13
334,"0185","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664695/exercises/jspv1nvzvynpcznfb8ar.gif",11,19
335,"0186","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664700/exercises/tp5j8bklouzqxabz9mna.gif",12,20
336,"0188","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664705/exercises/fslxguwiqiq6sexhylmm.gif",11,19
337,"0189","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664710/exercises/cgume7a0u2tfdaxidylv.gif",9,32
338,"0190","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664715/exercises/yn5oghazz5udogvxinws.gif",12,14
339,"1262","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664721/exercises/w6wedfdmuburneykmflo.gif",11,19
340,"1263","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664727/exercises/kovhj6bp4cgwe3blo0gu.gif",11,19
341,"1264","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664734/exercises/xfxl3murfqevqyki0hjp.gif",11,19
342,"1265","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664739/exercises/zvwoo2oxti984gz1xqyn.gif",11,19
343,"1266","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664745/exercises/gadpoddadalemifovbst.gif",11,19
344,"0191","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664753/exercises/knffyrn1knjrxbj4kkxa.gif",11,19
345,"0192","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664759/exercises/emwtcswz3kl2atvqephk.gif",14,34
346,"1633","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664765/exercises/lyp0jsnkslf5tulr9s58.gif",12,14
347,"1267","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664771/exercises/caltsagkhbahm2vlnue4.gif",11,19
348,"3563","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664777/exercises/qiul3abw5ahqq3x6uw2f.gif",9,13
349,"1635","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664782/exercises/b2pdpv6rtfputspze08m.gif",12,14
350,"0193","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664788/exercises/gyhfgy6x7cfdywxlzjgm.gif",9,32
351,"1723","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664794/exercises/ixtqn6vnkclod1avxx1y.gif",12,20
352,"1636","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664800/exercises/gl9bfer20nvh0yr49nuh.gif",12,14
353,"1637","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664806/exercises/zzrxsar0c73fwokytylq.gif",12,14
354,"0194","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664812/exercises/p7cbgoxuh788felgqa2g.gif",12,20
355,"1319","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664816/exercises/s1wgfcnxefxxfrb33si8.gif",9,32
356,"0195","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664821/exercises/vyonockt1ezq1l9vccju.gif",12,14
357,"1268","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664826/exercises/ipdj771lqwuceopj4ft0.gif",11,19
358,"0196","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664831/exercises/yxdpi5idvmortopo88du.gif",8,11
359,"0198","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664837/exercises/kmptlka0x2bsxr2bxj0u.gif",9,13
360,"0197","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664842/exercises/h0dxcnnhfiv2x2hwb8th.gif",9,13
361,"1638","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664850/exercises/zjalrkpkz94rkp2ozr2m.gif",12,14
362,"0201","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664856/exercises/lwothbaxngdw2vi2cpya.gif",12,20
363,"0199","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664859/exercises/dwc3j0jdakgagrpauluh.gif",9,13
364,"0200","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664864/exercises/jarikbvtt6i2qwoxgxh3.gif",12,20
365,"0202","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664869/exercises/bbtubbzsbwirc4hcbudb.gif",14,34
366,"0203","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664874/exercises/i9qtr7s5qmjm95giiowa.gif",14,34
367,"0204","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664879/exercises/tveaveelvuy4wcri1giw.gif",12,20
368,"0205","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664885/exercises/af77fn8bmveinn0xanno.gif",9,13
369,"0873","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664890/exercises/gzprocqvlp8r3qg04quu.gif",7,4
370,"0206","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664895/exercises/qtaskalgbunl0bxc21ou.gif",12,14
371,"2406","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664901/exercises/g2h7dmkiw3eej6g5mq9x.gif",12,20
372,"1413","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664913/exercises/gjaqraqbullvcy5jclx1.gif",12,14
373,"0209","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664919/exercises/jihxhxjpumskllikzey6.gif",12,14
374,"0210","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664925/exercises/lrh4tvsnekregbtkzze0.gif",15,25
375,"0207","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664931/exercises/nxwrxwvz6f3mkyivitch.gif",12,20
376,"0208","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664936/exercises/fuxbbh21u0f9nh4m5mcj.gif",9,32
377,"1320","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664942/exercises/my5ybgkbtorn01pwebzo.gif",9,32
378,"1321","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664948/exercises/e8ugmmsh638tm2bmsdyb.gif",9,32
379,"1322","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664953/exercises/dnihs4wk4rdahqcntmg8.gif",9,32
380,"1639","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664959/exercises/vdrz2jx97qje1cyge7xf.gif",12,14
381,"1724","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664964/exercises/qrnk68f2gflspjfauumq.gif",12,20
382,"1725","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664971/exercises/sbzz1pwvulcjegnnwozw.gif",12,20
383,"1726","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664976/exercises/v9eeciiry8p5fp9ztabx.gif",12,20
384,"1640","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664983/exercises/suyv5trxhafxzlfj6grg.gif",12,14
385,"1323","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664990/exercises/z8mrqjgtj96fndapd2jx.gif",9,32
386,"0211","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712664995/exercises/qj4rnm4oprxh6wsiw5rm.gif",7,4
387,"2144","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665001/exercises/owcxgylqbqfrk0bvitqa.gif",11,19
388,"0212","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665006/exercises/qtfytdj9339uyaxda3pv.gif",7,4
389,"1641","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665012/exercises/eukthn4vd1n6dxyazhcg.gif",12,14
390,"0213","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665017/exercises/ihqxmjmaawshru9q08ka.gif",9,13
391,"0214","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665022/exercises/namga8phh9egv5dttbyp.gif",9,32
392,"1642","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665029/exercises/ih1v96feys8tnt4lfxut.gif",12,14
393,"1643","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665034/exercises/a6rptmjau1udfy68roku.gif",12,14
394,"0215","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665039/exercises/a3waehav3ow2waghoilz.gif",14,34
395,"0861","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665045/exercises/rsw80ndavylyhjb5zx6e.gif",9,32
396,"0216","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665050/exercises/pi9ohvdu5g2bwvsxgmqo.gif",14,34
397,"2399","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665054/exercises/dzffqgjipgdmiux313em.gif",7,4
398,"0218","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665060/exercises/mca2wcyhujxoq5za5uyy.gif",9,32
399,"0219","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665064/exercises/fquovm6a7jpnzbropze7.gif",14,34
400,"0220","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665069/exercises/hiuw77pcwbeptmcfiers.gif",9,35
401,"0222","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665075/exercises/rs2re0afbksckpfbdrfy.gif",7,4
402,"0221","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665081/exercises/pvaji6svz9kjuefc5mak.gif",7,4
403,"0223","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665084/exercises/nulme4p5jnerunmnviev.gif",7,4
404,"1717","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665091/exercises/bvyay8wdduzdubmluxl7.gif",9,13
405,"1644","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665096/exercises/gym2cx1ypq9dzmhgiecw.gif",12,14
406,"0224","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665101/exercises/jk7a3ylalitnhwotnpds.gif",15,25
407,"1375","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665106/exercises/argaznl5ed8hi7r5zusp.gif",10,16
408,"0225","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665111/exercises/vroptztbp0l7jcxslt5g.gif",14,34
409,"0226","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665115/exercises/nogyyqu5owbwggwakt9w.gif",7,4
410,"0874","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665121/exercises/fexrnkohhyrm43jzasru.gif",7,4
411,"0227","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665126/exercises/qtnvd8htwzvvvm87yezy.gif",11,19
412,"0228","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665131/exercises/bpdfqk46shhlllambsry.gif",8,11
413,"0229","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665136/exercises/sjpj97gm5s39lxvltm6x.gif",12,14
414,"0230","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665140/exercises/rdvp7a47kxqsiivqlwdn.gif",7,4
415,"0231","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665146/exercises/qlhihipzwd3bcjo6xzoz.gif",12,20
416,"1376","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665153/exercises/otevwd0mfrsleraqhnlz.gif",10,16
417,"0232","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665159/exercises/incg4bvb6abhuoov5gu6.gif",12,14
418,"0233","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665164/exercises/p2axk6yexjjm2hldg3gq.gif",14,34
419,"1727","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665168/exercises/vxcuvbk8avqyggkinqmi.gif",12,20
420,"0234","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665172/exercises/yk8aejdwkuttaatk87ue.gif",9,32
421,"0235","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665178/exercises/drykafd22i2ghpgc6asm.gif",14,34
422,"0236","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665182/exercises/l3nj6l76sw4ao4dpdhkf.gif",9,32
423,"1269","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665187/exercises/dgotfaoolwesrogxxefw.gif",11,19
424,"0238","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665193/exercises/a6t7umgtwakl4tdmoa3y.gif",9,13
425,"0237","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665198/exercises/gyanlyocafdtg5wh3hrb.gif",9,13
426,"0239","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665205/exercises/irekwui5fejcicxcnhsl.gif",9,32
427,"0240","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665211/exercises/qjfzuayo4a7ftr4qlrvv.gif",14,34
428,"2464","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665219/exercises/osbl84nktcnvephkht9e.gif",9,13
429,"0241","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665223/exercises/tmsnvbmb3psxjccetsoj.gif",12,20
430,"2405","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665229/exercises/rwmkdyy141utzjfikufw.gif",12,20
431,"0242","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665233/exercises/lwewdno7ctjytyumvgh4.gif",7,4
432,"0243","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665238/exercises/olvzpluullo19otrnm1k.gif",7,4
433,"0862","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665242/exercises/yphxlxnoy8emnmgz3tko.gif",7,4
434,"0244","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665246/exercises/zrhfjtncz2tfqstljr0m.gif",9,13
435,"1645","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665251/exercises/afglyx0l4lecehdejh1h.gif",12,14
436,"1728","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665259/exercises/ksrsyjurcagjmbq4snyv.gif",12,20
437,"0245","https://res.cloudinary.com/dlvzqmmld/image/upload/v1712665263/exercises/nifiyubuzuuxpq5zddy4.gif",9,13
